key,category,exerciseName,language_en,name_en,language_fr,name_fr
CARDIO_POLE_PADDLE_FORWARD_WHEELCHAIR,CARDIO,POLE_PADDLE_FORWARD_WHEELCHAIR,en,Paddle Forward,fr,Pagayer vers l'avant
CARDIO_POLE_RAINBOW_WHEELCHAIR,CARDIO,POLE_RAINBOW_WHEELCHAIR,en,Rainbow,fr,Arc-en-ciel
CARDIO_PUNCH_BAG_WHEELCHAIR,CARDIO,PUNCH_BAG_WHEELCHAIR,en,Speed Bag,fr,Sac de frappe
CARDIO_PUNCH_DOWN_WHEELCHAIR,CARDIO,PUNCH_DOWN_WHEELCHAIR,en,Punch Down,fr,Coup de poing vers le bas
CARDIO_PUNCH_FORWARD_WHEELCHAIR,CARDIO,PUNCH_FORWARD_WHEELCHAIR,en,Punch Forward,fr,Coup de poing vers l'avant
CARDIO_PUNCH_SIDEWAYS_WHEELCHAIR,CARDIO,PUNCH_SIDEWAYS_WHEELCHAIR,en,Punch Sideways,fr,Coup de poing latéral
CARDIO_PUNCH_UP_WHEELCHAIR,CARDIO,PUNCH_UP_WHEELCHAIR,en,Punch Up,fr,Coup de poing vers le haut
CARDIO_ROWING_MACHINE,CARDIO,ROWING_MACHINE,en,Rowing Machine,fr,Rameur
CARDIO_SITTING_JACKS_WHEELCHAIR,CARDIO,SITTING_JACKS_WHEELCHAIR,en,Sitting Jacks,fr,Jumping jacks assis
CARDIO_SIT_SKI_WHEELCHAIR,CARDIO,SIT_SKI_WHEELCHAIR,en,Sit Ski,fr,Skieur assis
CARDIO_SKI_MOGULS,CARDIO,SKI_MOGULS,en,Ski Moguls,fr,Ski acrobatique
CARDIO_SPLIT_JACKS,CARDIO,SPLIT_JACKS,en,Split Jacks,fr,Écartés en fente
CARDIO_SQUAT_JACKS,CARDIO,SQUAT_JACKS,en,Squat Jacks,fr,Écartés en squat
CARDIO_TRIPLE_UNDER,CARDIO,TRIPLE_UNDER,en,Triple Under,fr,Triple Under
CARDIO_WEIGHTED_BOB_AND_WEAVE_CIRCLE,CARDIO,WEIGHTED_BOB_AND_WEAVE_CIRCLE,en,Weighted Bob and Weave Circle,fr,Esquive rotative avec poids
CARDIO_WEIGHTED_CARDIO_CORE_CRAWL,CARDIO,WEIGHTED_CARDIO_CORE_CRAWL,en,Weighted Cardio Core Crawl,fr,Marche quadrupède cardio avec poids
CARDIO_WEIGHTED_DOUBLE_UNDER,CARDIO,WEIGHTED_DOUBLE_UNDER,en,Weighted Double Under,fr,Double Under avec corde lestée
CARDIO_WEIGHTED_JUMPING_JACKS,CARDIO,WEIGHTED_JUMPING_JACKS,en,Weighted Jumping Jacks,fr,Écartés-sautés avec poids
CARDIO_WEIGHTED_JUMP_ROPE,CARDIO,WEIGHTED_JUMP_ROPE,en,Weighted Jump Rope,fr,Corde à sauter lestée
CARDIO_WEIGHTED_JUMP_ROPE_CROSSOVER,CARDIO,WEIGHTED_JUMP_ROPE_CROSSOVER,en,Weighted Jump Rope Crossover,fr,Sauts croisés à la corde lestée
CARDIO_WEIGHTED_JUMP_ROPE_JOG,CARDIO,WEIGHTED_JUMP_ROPE_JOG,en,Weighted Jump Rope Jog,fr,Course à la corde lestée
CARDIO_WEIGHTED_SKI_MOGULS,CARDIO,WEIGHTED_SKI_MOGULS,en,Weighted Ski Moguls,fr,Ski acrobatique avec poids
CARDIO_WEIGHTED_SPLIT_JACKS,CARDIO,WEIGHTED_SPLIT_JACKS,en,Weighted Split Jacks,fr,Split Jacks avec poids
CARDIO_WEIGHTED_SQUAT_JACKS,CARDIO,WEIGHTED_SQUAT_JACKS,en,Weighted Squat Jacks,fr,Écartés en squat avec poids
CARDIO_WEIGHTED_TRIPLE_UNDER,CARDIO,WEIGHTED_TRIPLE_UNDER,en,Weighted Triple Under,fr,Triple Under avec corde lestée
CARRY_BAR_HOLDS,CARRY,BAR_HOLDS,en,Bar Holds,fr,Tenue de barre
CARRY_CARRY,CARRY,CARRY,en,Carry,fr,Transport
CARRY_DUMBBELL_WAITER_CARRY,CARRY,DUMBBELL_WAITER_CARRY,en,Dumbbell Waiter Carry,fr,Porté du serveur avec haltère
CARRY_FARMERS_CARRY,CARRY,FARMERS_CARRY,en,Farmer's Carry,fr,Marche du fermier
CARRY_FARMERS_CARRY_ON_TOES,CARRY,FARMERS_CARRY_ON_TOES,en,Farmer's Carry on Toes,fr,Marche du fermier sur pointe des pieds
CARRY_FARMERS_CARRY_WALK_LUNGE,CARRY,FARMERS_CARRY_WALK_LUNGE,en,Farmer's Carry Walk Lunge,fr,Fentes en marchant du fermier
CARRY_FARMERS_WALK,CARRY,FARMERS_WALK,en,Farmer's Walk,fr,Marche du fermier
CARRY_FARMERS_WALK_ON_TOES,CARRY,FARMERS_WALK_ON_TOES,en,Farmer's Walk on Toes,fr,Marche  du fermier
CARRY_HEX_DUMBBELL_HOLD,CARRY,HEX_DUMBBELL_HOLD,en,Hex Dumbbell Hold,fr,Exercice avec haltère Hex
CARRY_OVERHEAD_CARRY,CARRY,OVERHEAD_CARRY,en,Overhead Carry,fr,Porté au-dessus de la tête
CHOP_CABLE_PULL_THROUGH,CHOP,CABLE_PULL_THROUGH,en,Cable Pull-through,fr,Tirage à la poulie
CHOP_CABLE_ROTATIONAL_LIFT,CHOP,CABLE_ROTATIONAL_LIFT,en,Cable Rotational Lift,fr,Lever avec rotation et câble
CHOP_CABLE_WOODCHOP,CHOP,CABLE_WOODCHOP,en,Cable Woodchop,fr,Woodchop à la poulie
CHOP_CHOP,CHOP,CHOP,en,Chop,fr,Chop
CHOP_CROSS_CHOP_TO_KNEE,CHOP,CROSS_CHOP_TO_KNEE,en,Cross Chop to Knee,fr,Chop transversal vers le genou
CHOP_DUMBBELL_CHOP,CHOP,DUMBBELL_CHOP,en,Dumbbell Chop,fr,Dumbbell wood chop
CHOP_HALF_KNEELING_ROTATION,CHOP,HALF_KNEELING_ROTATION,en,Half-kneeling Rotation,fr,Rotation avec demi flexion de genoux
CHOP_HALF_KNEELING_ROTATIONAL_CHOP,CHOP,HALF_KNEELING_ROTATIONAL_CHOP,en,Half-kneeling Rotational Chop,fr,Chop en rotation avec demi flexion des genoux
CHOP_HALF_KNEELING_ROTATIONAL_REVERSE_CHOP,CHOP,HALF_KNEELING_ROTATIONAL_REVERSE_CHOP,en,Half-kneeling Rotational Reverse Chop,fr,Chop en rotation inverse à genoux
CHOP_HALF_KNEELING_STABILITY_CHOP,CHOP,HALF_KNEELING_STABILITY_CHOP,en,Half-kneeling Stability Chop,fr,Chop de stabilisation un genou à terre
CHOP_HALF_KNEELING_STABILITY_REVERSE_CHOP,CHOP,HALF_KNEELING_STABILITY_REVERSE_CHOP,en,Half-kneeling Stability Reverse Chop,fr,Tirage inversé en stabilité un genou à terre
CHOP_KNEELING_ROTATIONAL_CHOP,CHOP,KNEELING_ROTATIONAL_CHOP,en,Kneeling Rotational Chop,fr,Chop en rotation à genoux
CHOP_KNEELING_ROTATIONAL_REVERSE_CHOP,CHOP,KNEELING_ROTATIONAL_REVERSE_CHOP,en,Kneeling Rotational Reverse Chop,fr,Chop en rotation inverse à genoux
CHOP_KNEELING_STABILITY_CHOP,CHOP,KNEELING_STABILITY_CHOP,en,Kneeling Stability Chop,fr,Chop stabilité à genoux
CHOP_KNEELING_WOODCHOPPER,CHOP,KNEELING_WOODCHOPPER,en,Kneeling Woodchopper,fr,Bûcheron à genoux
CHOP_MEDICINE_BALL_WOOD_CHOPS,CHOP,MEDICINE_BALL_WOOD_CHOPS,en,Medicine Ball Wood Chops,fr,Bûcheron avec médecine ball
CHOP_POWER_SQUAT_CHOPS,CHOP,POWER_SQUAT_CHOPS,en,Power Squat Chops,fr,Squat en diagonale
CHOP_STANDING_ROTATIONAL_CHOP,CHOP,STANDING_ROTATIONAL_CHOP,en,Standing Rotational Chop,fr,Chop Rotatif Debout
CHOP_STANDING_SPLIT_ROTATIONAL_CHOP,CHOP,STANDING_SPLIT_ROTATIONAL_CHOP,en,Standing Split Rotational Chop,fr,Chop rotatif avec fente debout
CHOP_STANDING_SPLIT_ROTATIONAL_REVERSE_CHOP,CHOP,STANDING_SPLIT_ROTATIONAL_REVERSE_CHOP,en,Standing Split Rotational Reverse Chop,fr,Chop en rotation inverse avec fente debout
CHOP_STANDING_STABILITY_REVERSE_CHOP,CHOP,STANDING_STABILITY_REVERSE_CHOP,en,Standing Stability Reverse Chop,fr,Tirage inversé en stabilisation debout
CHOP_WEIGHTED_CROSS_CHOP_TO_KNEE,CHOP,WEIGHTED_CROSS_CHOP_TO_KNEE,en,Weighted Cross Chop to Knee,fr,Chop diagonal et lever de genou avec poids
CHOP_WEIGHTED_HALF_KNEELING_ROTATION,CHOP,WEIGHTED_HALF_KNEELING_ROTATION,en,Weighted Half-kneeling Rotation,fr,Rotation sur un genou avec poids
CHOP_WEIGHTED_POWER_SQUAT_CHOPS,CHOP,WEIGHTED_POWER_SQUAT_CHOPS,en,Weighted Power Squat Chops,fr,Chops en squat sauté avec poids
CORE_ABS_JABS,CORE,ABS_JABS,en,Abs Jabs,fr,Jabs abdominaux
CORE_ALTERNATING_PLATE_REACH,CORE,ALTERNATING_PLATE_REACH,en,Alternating Plate Reach,fr,Pompes alternées avec disques
CORE_ALTERNATING_SLIDE_OUT,CORE,ALTERNATING_SLIDE_OUT,en,Alternating Slide-out,fr,Glissement extérieur en alternance
CORE_ARM_AND_LEG_EXTENSION_ON_KNEES,CORE,ARM_AND_LEG_EXTENSION_ON_KNEES,en,Arm and Leg Extension on Knees,fr,Extension bras et jambes à genoux
CORE_BARBELL_ROLLOUT,CORE,BARBELL_ROLLOUT,en,Barbell Roll-out,fr,Roulage de barre d'haltères
CORE_BICEP_CURL_WITH_LEG_EXTENSION,CORE,BICEP_CURL_WITH_LEG_EXTENSION,en,Bicep Curl with Leg Extension,fr,Flexion de biceps avec extension de jambe
CORE_BICEP_CURL_WITH_LEG_EXTENSION_WITH_WEIGHTS,CORE,BICEP_CURL_WITH_LEG_EXTENSION_WITH_WEIGHTS,en,Bicep Curl with Leg Extension (with weights),fr,Curl avec extension des jambes (avec poids)
CORE_BICYCLE,CORE,BICYCLE,en,Bicycle,fr,Bicyclette
CORE_BODY_BAR_OBLIQUE_TWIST,CORE,BODY_BAR_OBLIQUE_TWIST,en,Body Bar Oblique Twist,fr,Torsions à la barre
CORE_CABLE_CORE_PRESS,CORE,CABLE_CORE_PRESS,en,Cable Core Press,fr,Tirage poulie ceinture abdominale
CORE_CABLE_SIDE_BEND,CORE,CABLE_SIDE_BEND,en,Cable Side Bend,fr,Fléchissement latéral avec poste à poulie
CORE_CAT_COW,CORE,CAT_COW,en,Cat Cow,fr,Du chat à la vache
CORE_CORE,CORE,CORE,en,Core,fr,Gainage
CORE_CORKSCREW,CORE,CORKSCREW,en,Corkscrew,fr,Tire-bouchon
CORE_CRESCENT_CIRCLE,CORE,CRESCENT_CIRCLE,en,Crescent Circle,fr,Cercle en croissant
CORE_CRISS_CROSS,CORE,CRISS_CROSS,en,Criss Cross,fr,Chassé-croisé
CORE_CYCLING_RUSSIAN_TWIST,CORE,CYCLING_RUSSIAN_TWIST,en,Cycling Russian Twist,fr,Rotation du buste avec relevé de genoux
CORE_DOUBLE_LEG_STRETCH,CORE,DOUBLE_LEG_STRETCH,en,Double-leg Stretch,fr,Étirement sur deux jambes
CORE_ELEVATED_FEET_RUSSIAN_TWIST,CORE,ELEVATED_FEET_RUSSIAN_TWIST,en,Elevated-feet Russian Twist,fr,Torsion du buste avec élévation de pied
CORE_GHD_BACK_EXTENSIONS,CORE,GHD_BACK_EXTENSIONS,en,GHD Back Extensions,fr,Extension dorsales au GHD
CORE_HALF_TURKISH_GET_UP,CORE,HALF_TURKISH_GET_UP,en,Half-Turkish Get-up,fr,Demi-relevé turc
CORE_HANGING_L_SIT,CORE,HANGING_L_SIT,en,Hanging L Sit,fr,L-Sit suspendu
CORE_INCHWORM,CORE,INCHWORM,en,Inchworm,fr,Chenille
CORE_KETTLEBELL_WINDMILL,CORE,KETTLEBELL_WINDMILL,en,Kettlebell Windmill,fr,Le moulin à vent avec kettlebell
CORE_KNEELING_AB_WHEEL,CORE,KNEELING_AB_WHEEL,en,Kneeling Ab Wheel,fr,Roulage abdominaux à genoux
CORE_KNEE_FOLDS,CORE,KNEE_FOLDS,en,Knee Folds,fr,Genoux pliés
CORE_LOWER_LIFT,CORE,LOWER_LIFT,en,Lower Lift,fr,Lever inférieur
CORE_LOWER_LIFT_WITH_WEIGHTS,CORE,LOWER_LIFT_WITH_WEIGHTS,en,Lower Lift (with weights),fr,Relevé de jambes (avec poids)
CORE_L_SIT,CORE,L_SIT,en,L Sit,fr,L-Sit
CORE_MODIFIED_FRONT_LEVER,CORE,MODIFIED_FRONT_LEVER,en,Modified Front Lever,fr,Front Lever modifié
CORE_NECK_PULL,CORE,NECK_PULL,en,Neck Pull,fr,Étirement de nuque
CORE_OPEN_KNEE_TUCKS,CORE,OPEN_KNEE_TUCKS,en,Open Knee Tucks,fr,Genoux vers poitrine
CORE_OVERHEAD_WALK,CORE,OVERHEAD_WALK,en,Overhead Walk,fr,Développé et marche
CORE_PELVIC_CLOCKS,CORE,PELVIC_CLOCKS,en,Pelvic Clocks,fr,Horloges du bassin
CORE_RING_L_SIT,CORE,RING_L_SIT,en,Ring L Sit,fr,L-Sit avec anneaux
CORE_ROLLING,CORE,ROLLING,en,Rolling,fr,Roulement
CORE_ROLL_OVER,CORE,ROLL_OVER,en,Roll Over,fr,Roulé arrière
CORE_ROLL_UP,CORE,ROLL_UP,en,Roll Up,fr,Roulé levé
CORE_ROWING_1,CORE,ROWING_1,en,Rowing 1,fr,Rameur 1
CORE_ROWING_1_WITH_WEIGHTS,CORE,ROWING_1_WITH_WEIGHTS,en,Rowing 1 (with weights),fr,Rowing 1 (avec poids)
CORE_ROWING_2,CORE,ROWING_2,en,Rowing 2,fr,Rameur 2
CORE_ROWING_2_WITH_WEIGHTS,CORE,ROWING_2_WITH_WEIGHTS,en,Rowing 2 (with weights),fr,Rowing 2 (avec poids)
CORE_RUSSIAN_TWIST,CORE,RUSSIAN_TWIST,en,Russian Twist,fr,Torsion du buste
CORE_SCISSORS,CORE,SCISSORS,en,Scissors,fr,Ciseaux
CORE_SCISSORS_WITH_WEIGHTS,CORE,SCISSORS_WITH_WEIGHTS,en,Scissors (with weights),fr,Ciseaux (avec poids)
CORE_SIDE_ABS_LEG_LIFT,CORE,SIDE_ABS_LEG_LIFT,en,Side Abs Leg Lift,fr,Abdominaux latéraux avec une jambe levée
CORE_SIDE_BEND,CORE,SIDE_BEND,en,Side Bend,fr,Side Bend
CORE_SIDE_BEND_HIGH_WHEELCHAIR,CORE,SIDE_BEND_HIGH_WHEELCHAIR,en,Side Bend High,fr,Étirement latéral haut
CORE_SIDE_BEND_LOW_WHEELCHAIR,CORE,SIDE_BEND_LOW_WHEELCHAIR,en,Side Bend Low,fr,Étirement latéral bas
CORE_SIDE_BEND_MID_WHEELCHAIR,CORE,SIDE_BEND_MID_WHEELCHAIR,en,Side Bend Mid,fr,Étirement latéral milieu
CORE_SIDE_BEND_WHEELCHAIR,CORE,SIDE_BEND_WHEELCHAIR,en,Side Bend,fr,Side Bend
CORE_SINGLE_LEG_CIRCLES,CORE,SINGLE_LEG_CIRCLES,en,Single-leg Circles,fr,Cerclesavec une seulejambe
CORE_SINGLE_LEG_STRETCH,CORE,SINGLE_LEG_STRETCH,en,Single-leg Stretch,fr,Étirement à une seule jambe
CORE_SINGLE_LEG_STRETCH_WITH_WEIGHTS,CORE,SINGLE_LEG_STRETCH_WITH_WEIGHTS,en,Single-leg Stretch (with weights),fr,Étirement d'une jambe (avec poids)
CORE_SNAKE_TWIST_1_AND_2,CORE,SNAKE_TWIST_1_AND_2,en,Snake Twist 1 and 2,fr,Torsion du serpent 1 et 2
CORE_SWAN,CORE,SWAN,en,Swan,fr,Cygne
CORE_SWIMMING,CORE,SWIMMING,en,Swimming,fr,Nage
CORE_SWISS_BALL_JACKKNIFE,CORE,SWISS_BALL_JACKKNIFE,en,Swiss Ball Jackknife,fr,Jack knife avec ballon d'exercice
CORE_SWISS_BALL_PIKE,CORE,SWISS_BALL_PIKE,en,Swiss Ball Pike,fr,Pike avec ballon d'exercice
CORE_SWISS_BALL_ROLLOUT,CORE,SWISS_BALL_ROLLOUT,en,Swiss Ball Roll-out,fr,Roulé avec ballon d'exercice
CORE_TEASER,CORE,TEASER,en,Teaser,fr,Défi
CORE_THE_HUNDRED,CORE,THE_HUNDRED,en,The Hundred,fr,Les cent
CORE_TOES_TO_ELBOWS,CORE,TOES_TO_ELBOWS,en,Toes to Elbows,fr,Relevé de genoux
CORE_TRIANGLE_HIP_PRESS,CORE,TRIANGLE_HIP_PRESS,en,Triangle Hip Press,fr,Extension des hanches en triangle
CORE_TRX_SUSPENDED_JACKKNIFE,CORE,TRX_SUSPENDED_JACKKNIFE,en,TRX Suspended Jackknife,fr,Position carpée en suspension TRX
CORE_TURKISH_GET_UP,CORE,TURKISH_GET_UP,en,Turkish Get-up,fr,Turkish Get-up
CORE_U_BOAT,CORE,U_BOAT,en,U-Boat,fr,U-boat
CORE_WEIGHTED_ABS_JABS,CORE,WEIGHTED_ABS_JABS,en,Weighted Abs Jabs,fr,Jabs pour abdominaux lestés
CORE_WEIGHTED_ALTERNATING_SLIDE_OUT,CORE,WEIGHTED_ALTERNATING_SLIDE_OUT,en,Weighted Alternating Slide-out,fr,Avancée des mains alternées avec poids
CORE_WEIGHTED_BARBELL_ROLLOUT,CORE,WEIGHTED_BARBELL_ROLLOUT,en,Weighted Barbell Roll-out,fr,Roulage de la barre de poids
CORE_WEIGHTED_CRESCENT_CIRCLE,CORE,WEIGHTED_CRESCENT_CIRCLE,en,Weighted Crescent Circle,fr,Cercle en croissant avec poids
CORE_WEIGHTED_CRISS_CROSS,CORE,WEIGHTED_CRISS_CROSS,en,Criss Cross (with weights),fr,Criss Cross (avec poids)
CORE_WEIGHTED_CYCLING_RUSSIAN_TWIST,CORE,WEIGHTED_CYCLING_RUSSIAN_TWIST,en,Weighted Cycling Russian Twist,fr,"Rotations russes avec extensions des jambes, avec poids"
CORE_WEIGHTED_DOUBLE_LEG_STRETCH,CORE,WEIGHTED_DOUBLE_LEG_STRETCH,en,Double-leg Stretch (with weights),fr,Étirement des deux jambes (avec poids)
CORE_WEIGHTED_ELEVATED_FEET_RUSSIAN_TWIST,CORE,WEIGHTED_ELEVATED_FEET_RUSSIAN_TWIST,en,Weighted Elevated-feet Russian Twist,fr,Rotations russes pieds levés avec poids
CORE_WEIGHTED_GHD_BACK_EXTENSIONS,CORE,WEIGHTED_GHD_BACK_EXTENSIONS,en,Weighted GHD Back Extensions,fr,Extension dorsales au GHD avec poids
CORE_WEIGHTED_HANGING_L_SIT,CORE,WEIGHTED_HANGING_L_SIT,en,Weighted Hanging L Sit,fr,L-Sit suspendu lesté
CORE_WEIGHTED_KNEELING_AB_WHEEL,CORE,WEIGHTED_KNEELING_AB_WHEEL,en,Weighted Kneeling Ab Wheel,fr,Roue abdominaux à genoux avec poids
CORE_WEIGHTED_L_SIT,CORE,WEIGHTED_L_SIT,en,Weighted L Sit,fr,L-Sit lesté
CORE_WEIGHTED_MODIFIED_FRONT_LEVER,CORE,WEIGHTED_MODIFIED_FRONT_LEVER,en,Weighted Modified Front Lever,fr,Front Lever modifié avec poids
CORE_WEIGHTED_OPEN_KNEE_TUCKS,CORE,WEIGHTED_OPEN_KNEE_TUCKS,en,Weighted Open Knee Tucks,fr,Relevé de genoux ouverts avec poids
CORE_WEIGHTED_RING_L_SIT,CORE,WEIGHTED_RING_L_SIT,en,Weighted Ring L Sit,fr,L-Sit lesté avec anneaux
CORE_WEIGHTED_SIDE_ABS_LEG_LIFT,CORE,WEIGHTED_SIDE_ABS_LEG_LIFT,en,Weighted Side Abs Leg Lift,fr,Relevé de jambe pour abdominaux latéraux avec poids
CORE_WEIGHTED_SIDE_BEND,CORE,WEIGHTED_SIDE_BEND,en,Weighted Side Bend,fr,Side Bend avec poids
CORE_WEIGHTED_SWISS_BALL_JACKKNIFE,CORE,WEIGHTED_SWISS_BALL_JACKKNIFE,en,Weighted Swiss Ball Jackknife,fr,Jackknife sur ballon d'exercice avec poids
CORE_WEIGHTED_SWISS_BALL_PIKE,CORE,WEIGHTED_SWISS_BALL_PIKE,en,Weighted Swiss Ball Pike,fr,Pike sur ballon d'exercice avec poids
CORE_WEIGHTED_SWISS_BALL_ROLLOUT,CORE,WEIGHTED_SWISS_BALL_ROLLOUT,en,Weighted Swiss Ball Roll-out,fr,Roulement sur ballon d'exercice avec poids
CORE_WEIGHTED_THE_HUNDRED,CORE,WEIGHTED_THE_HUNDRED,en,The Hundred (with weight),fr,Le Hundred (avec poids)
CORE_WEIGHTED_TRIANGLE_HIP_PRESS,CORE,WEIGHTED_TRIANGLE_HIP_PRESS,en,Weighted Triangle Hip Press,fr,Extension des hanches en triangle avec poids
CORE_WEIGHTED_TRX_SUSPENDED_JACKKNIFE,CORE,WEIGHTED_TRX_SUSPENDED_JACKKNIFE,en,Weighted TRX Suspended Jackknife,fr,Jackknife en suspension au TRX avec poids
CORE_WEIGHTED_U_BOAT,CORE,WEIGHTED_U_BOAT,en,Weighted U-Boat,fr,U-Boat avec poids
CORE_WEIGHTED_WINDMILL_SWITCHES,CORE,WEIGHTED_WINDMILL_SWITCHES,en,Weighted Windmill Switches,fr,"Moulin à vent avec changement de direction, avec poids"
CORE_WINDMILL_SWITCHES,CORE,WINDMILL_SWITCHES,en,Windmill Switches,fr,Moulin à vent avec changement de direction
CRUNCH_BICYCLE_CRUNCH,CRUNCH,BICYCLE_CRUNCH,en,Bicycle Crunch,fr,Crunch bicyclette
CRUNCH_CABLE_CRUNCH,CRUNCH,CABLE_CRUNCH,en,Cable Crunch,fr,Crunch à la poulie
CRUNCH_CIRCULAR_ARM_CRUNCH,CRUNCH,CIRCULAR_ARM_CRUNCH,en,Circular Arm Crunch,fr,Crunch circulaire
CRUNCH_CROSSED_ARMS_CRUNCH,CRUNCH,CROSSED_ARMS_CRUNCH,en,Crossed-arms Crunch,fr,Crunch bras croisés
CRUNCH_CROSS_LEG_REVERSE_CRUNCH,CRUNCH,CROSS_LEG_REVERSE_CRUNCH,en,Crossed-leg Reverse Crunch,fr,Crunch inversé jambes croisées
CRUNCH_CRUNCH,CRUNCH,CRUNCH,en,Crunch,fr,Crunch
CRUNCH_CRUNCH_CHOP,CRUNCH,CRUNCH_CHOP,en,Crunch Chop,fr,Crunch Chop
CRUNCH_DOUBLE_CRUNCH,CRUNCH,DOUBLE_CRUNCH,en,Double Crunch,fr,Double Crunch
CRUNCH_ELBOW_TO_KNEE_CRUNCH,CRUNCH,ELBOW_TO_KNEE_CRUNCH,en,Elbow-to-Knee Crunch,fr,Crunch coudes-genoux
CRUNCH_FLUTTER_KICKS,CRUNCH,FLUTTER_KICKS,en,Flutter Kicks,fr,Battements de jambes
CRUNCH_FOAM_ROLLER_REVERSE_CRUNCH_ON_BENCH,CRUNCH,FOAM_ROLLER_REVERSE_CRUNCH_ON_BENCH,en,Foam Roller Reverse Crunch on Bench,fr,Crunch inversé sur banc avec rouleau pilates
CRUNCH_FOAM_ROLLER_REVERSE_CRUNCH_WITH_DUMBBELL,CRUNCH,FOAM_ROLLER_REVERSE_CRUNCH_WITH_DUMBBELL,en,Foam Roller Reverse Crunch with Dumbbell,fr,Crunch inversé sur rouleau Pilates avec haltères
CRUNCH_FOAM_ROLLER_REVERSE_CRUNCH_WITH_MEDICINE_BALL,CRUNCH,FOAM_ROLLER_REVERSE_CRUNCH_WITH_MEDICINE_BALL,en,Foam Roller Reverse Crunch with Medicine Ball,fr,Crunch inversé sur rouleau Pilates avec médecine ball
CRUNCH_FROG_PRESS,CRUNCH,FROG_PRESS,en,Frog Press,fr,Développé de la grenouille
CRUNCH_HANGING_KNEE_RAISE_OBLIQUE_CRUNCH,CRUNCH,HANGING_KNEE_RAISE_OBLIQUE_CRUNCH,en,Hanging Knee Raise Oblique Crunch,fr,Crunch oblique avec genoux fléchis en suspension
CRUNCH_HIP_CROSSOVER,CRUNCH,HIP_CROSSOVER,en,Hip Crossover,fr,Hanche croisée
CRUNCH_HOLLOW_ROCK,CRUNCH,HOLLOW_ROCK,en,Hollow Rock,fr,Roche creuse
CRUNCH_INCLINE_REVERSE_CRUNCH,CRUNCH,INCLINE_REVERSE_CRUNCH,en,Incline Reverse Crunch,fr,Crunch inversé incliné
CRUNCH_KNEELING_CABLE_CRUNCH,CRUNCH,KNEELING_CABLE_CRUNCH,en,Kneeling Cable Crunch,fr,Crunch à la poulie à genoux
CRUNCH_KNEELING_CROSS_CRUNCH,CRUNCH,KNEELING_CROSS_CRUNCH,en,Kneeling Cross Crunch,fr,Crunch croisé à genoux
CRUNCH_KNEELING_OBLIQUE_CABLE_CRUNCH,CRUNCH,KNEELING_OBLIQUE_CABLE_CRUNCH,en,Kneeling Oblique Cable Crunch,fr,Crunch oblique à la poulie à genoux
CRUNCH_KNEES_TO_ELBOW,CRUNCH,KNEES_TO_ELBOW,en,Knees-to-Elbow,fr,Genoux au coude
CRUNCH_LEG_CLIMB_CRUNCH,CRUNCH,LEG_CLIMB_CRUNCH,en,Leg Climb Crunch,fr,Leg Climb Crunch
CRUNCH_LEG_EXTENSIONS,CRUNCH,LEG_EXTENSIONS,en,Leg Extensions,fr,Extensions des jambes
CRUNCH_LEG_LEVERS,CRUNCH,LEG_LEVERS,en,Leg Levers,fr,Relevé de jambes
CRUNCH_MCGILL_CURL_UP,CRUNCH,MCGILL_CURL_UP,en,McGill Curl-up,fr,Curl McGill
CRUNCH_MODIFIED_PILATES_ROLL_UP_WITH_BALL,CRUNCH,MODIFIED_PILATES_ROLL_UP_WITH_BALL,en,Modified Pilates Roll-up with Ball,fr,Variante relevé de buste avec ballon
CRUNCH_PILATES_CRUNCH,CRUNCH,PILATES_CRUNCH,en,Pilates Crunch,fr,Crunch pilates
CRUNCH_PILATES_ROLL_UP_WITH_BALL,CRUNCH,PILATES_ROLL_UP_WITH_BALL,en,Pilates Roll-up with Ball,fr,Abdominaux avec relever de buste et ballon
CRUNCH_RAISED_LEGS_CRUNCH,CRUNCH,RAISED_LEGS_CRUNCH,en,Raised-legs Crunch,fr,Crunch avec jambes levées
CRUNCH_REVERSE_CRUNCH,CRUNCH,REVERSE_CRUNCH,en,Reverse Crunch,fr,Crunch inversé
CRUNCH_REVERSE_CRUNCH_ON_A_BENCH,CRUNCH,REVERSE_CRUNCH_ON_A_BENCH,en,Reverse Crunch on a Bench,fr,Crunch inversé sur banc
CRUNCH_REVERSE_CURL_AND_LIFT,CRUNCH,REVERSE_CURL_AND_LIFT,en,Reverse Curl and Lift,fr,Curl à l'envers avec tirage
CRUNCH_ROTATIONAL_LIFT,CRUNCH,ROTATIONAL_LIFT,en,Rotational Lift,fr,Lever avec rotation
CRUNCH_SEATED_ALTERNATING_REVERSE_CRUNCH,CRUNCH,SEATED_ALTERNATING_REVERSE_CRUNCH,en,Seated Alternating Reverse Crunch,fr,Crunch inversé assis avec alternance
CRUNCH_SEATED_LEG_U,CRUNCH,SEATED_LEG_U,en,Seated Leg U,fr,Abdominaux en forme de U
CRUNCH_SIDE_TO_SIDE_CRUNCH_AND_WEAVE,CRUNCH,SIDE_TO_SIDE_CRUNCH_AND_WEAVE,en,Side-to-Side Crunch and Weave,fr,Esquive et crunch latéral
CRUNCH_SINGLE_LEG_REVERSE_CRUNCH,CRUNCH,SINGLE_LEG_REVERSE_CRUNCH,en,Single-leg Reverse Crunch,fr,Crunch inversé à une jambe
